Date ,Symbol ,Client Name ,Net Quantity
2023-10-03,GMDCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-03,GOCLCORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-03,IRISDOREME,JAINAM BROKING LIMITED,0
2023-10-03,IRISDOREME,JNSP TRADING LLP,0
2023-10-03,LIBERTSHOE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-03,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-03,MONARCH,HEMALI PATHIK THAKKAR,0
2023-10-03,NURECA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-03,NURECA,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-10-03,NURECA,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-10-03,VASCONEQ,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-04,BAIDFIN,SHILPI,0
2023-10-04,DHANBANK,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-04,KANANIIND,NIKHIL RAJESH SINGH,0
2023-10-05,CYBERTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-05,EDELWEISS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-05,GOODLUCK,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-05,GOODLUCK,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-05,INFIBEAM,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-05,LIBERTSHOE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-05,MADHAV,MITTAL RIMPY,0
2023-10-05,RKEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-05,RKEC,MATALIA STOCK BROKING PRIVATE LIMITED,0
2023-10-05,RKEC,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-10-05,RKEC,QE SECURITIES LLP,0
2023-10-05,RKEC,SAVANHARESHBHAIBHALALA,0
2023-10-05,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-05,SHAREINDIA,SKSE SECURITIES LTD,0
2023-10-05,TRU,SKSE SECURITIES LTD,0
2023-10-05,UNIVASTU,VEENA RAJESH SHAH,0
2023-10-05,VAISHALI,JANAK NAVINBHAI PANCHAL,0
2023-10-05,VASCONEQ,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-05,VERTOZ,SOHAM FINCARE INDIA LLP,0
2023-10-06,BYKE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,CYBERTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,CYBERTECH,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-06,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,MINDTECK,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,PNBGILTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,QUICKHEAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,ROHLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,RPPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,SASKEN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,UNIVASTU,VEENA RAJESH SHAH,0
2023-10-06,VASCONEQ,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-06,VINEETLAB,BRONZE SECURITIES PVT LTD,0
2023-10-06,VINEETLAB,QE SECURITIES LLP,0
2023-10-09,AHLADA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,APOLLO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,BYKE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,FOODSIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,HITECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,INFIBEAM,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,KECL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,ORIENTHOT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,QUICKHEAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,SHANTI,MATALIA STOCK BROKING PRIVATE LIMITED,0
2023-10-09,SHANTI,SURESHKUMAR MAKWANA,0
2023-10-09,TRU,ELAN VENTURES PRIVATE LIMITED,0
2023-10-09,TRU,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,TRU,RAJ RATAN COMMODITIES PRIVATE LIMITED,0
2023-10-09,UNIVASTU,VEENA RAJESH SHAH,0
2023-10-09,VASCONEQ,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,VIPCLOTHNG,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-09,VISHAL,PRRSAAR COMMODITIES PVT LTD,0
2023-10-10,BGRENERGY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-10,GMBREW,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-10,INFIBEAM,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-10,ONELIFECAP,PUNEET MITTAL HUF,0
2023-10-11,ANDHRAPAP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,ASIANTILES,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,AUSOMENT,VEENA RAJESH SHAH,0
2023-10-11,BIRLAMONEY,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-10-11,DCW,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,GIPCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,GMDCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,JINDALPHOT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,JKTYRE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,LXCHEM,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,MIDHANI,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,PPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,STARPAPER,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,TARMAT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,TRU,RAJ RATAN COMMODITIES PRIVATE LIMITED,0
2023-10-11,UNIVASTU,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-11,UNIVASTU,VEENA RAJESH SHAH,0
2023-10-11,ZEEMEDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,ASIANTILES,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,BALAJITELE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,BIRLAMONEY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,CUPID,SAJAL KISHORE,0
2023-10-12,DREDGECORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,GMDCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,INTLCONV,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,MOIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,MOS,HEMALI PATHIK THAKKAR,0
2023-10-12,MOS,SKSE SECURITIES LTD,0
2023-10-12,MOS,SW CAPITAL PRIVATE LIMITED,0
2023-10-12,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,NETWORK18,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,PAKKA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,PPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,RATNAVEER,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,SELAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,SHALPAINTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,STCINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,VASCONEQ,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,VERTOZ,HEMALI PATHIK THAKKAR,0
2023-10-12,VERTOZ,MITHANI INVESTMENT AND TRADING PRIVATE LIMITED,0
2023-10-12,VERTOZ,SKSE SECURITIES LTD,0
2023-10-12,VERTOZ,SOHAM FINCARE INDIA LLP,0
2023-10-12,VPRPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-12,ZEEMEDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,ANGELONE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,ASIANTILES,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,BGRENERGY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,DANGEE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,DANGEE,JANAK NAVINBHAI PANCHAL,0
2023-10-13,DANGEE,KAMAL JEET GUPTA,0
2023-10-13,DREDGECORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,HITECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,IRCON,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,JAICORPLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,LIBERTSHOE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,MARCO,BHAVESHKUMAR NATVARLAL SHETH,0
2023-10-13,MMTC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,MONOPHARMA,NIKUNJ KAUSHIK SHAH,0
2023-10-13,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,ONMOBILE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,PPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,PROZONER,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,RAILTEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,RATNAVEER,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,RATNAVEER,HEMALI PATHIK THAKKAR,0
2023-10-13,RIIL,GOLDMINE STOCKS PRIVATE LIMITED,0
2023-10-13,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,RIIL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-13,SALONA,SURESHKUMAR MAKWANA,0
2023-10-13,SELAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,SEQUENT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-13,SKYGOLD,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-13,YATRA,AKASH AGRAWAL,0
2023-10-13,ZEEMEDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,ASIANTILES,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,BIGBLOC,SW CAPITAL PRIVATE LIMITED,0
2023-10-16,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,GATI,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,GOKEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,GSFC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,HITECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,JAICORPLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,MADRASFERT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,MMTC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,MSTCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,NFL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,ONELIFECAP,PUNEET MITTAL HUF,0
2023-10-16,PPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,PROZONER,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,RATNAVEER,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,RCF,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,SELAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,SEQUENT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,TRU,ELAN VENTURES PRIVATE LIMITED,0
2023-10-16,TRU,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,VAKRANGEE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-16,YATRA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,CEATLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,CHENNPETRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,FAZE3Q,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,GULFPETRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,IRCON,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,JAICORPLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,JKTYRE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,JPOLYINVST,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,MADRASFERT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,MANALIPETC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,MIRZAINT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,NFL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,SELAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,SIGIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,STCINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,TNPETRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,TRU,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,VAKRANGEE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-17,VINEETLAB,BRONZE SECURITIES PVT LTD,0
2023-10-17,WABAG,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,AARTIDRUGS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,ALEMBICLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,APOLLO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,ARCHIDPLY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,ASTRAMICRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,COFFEEDAY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,HITECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,HUHTAMAKI,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,IIFLSEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,IPL,VT CAPITAL MARKET PVT LTD,0
2023-10-18,JPASSOCIAT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,ORIENTCEM,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,PENIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,PRICOLLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,RADHIKAJWE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,RICOAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,SIGIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,SKYGOLD,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-18,TITAGARH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-18,VAKRANGEE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,AEROFLEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,ALEMBICLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,APOLLO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,BPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,CUPID,MITHANI INVESTMENT AND TRADING PRIVATE LIMITED,0
2023-10-19,CUPID,SKSE SECURITIES LTD,0
2023-10-19,IPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,IPL,VT CAPITAL MARKET PVT LTD,0
2023-10-19,JPASSOCIAT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,KHADIM,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,LFIC,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-19,LIBAS,JAI VINAYAK SECURITIES,0
2023-10-19,LIBAS,QE SECURITIES LLP,0
2023-10-19,LIBAS,SPECIFIC COMMODITIES PRIVATE LIMITED,0
2023-10-19,NBCC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,PAKKA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,PNBGILTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,RADHIKAJWE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,RIIL,AAKRAYA RESEARCH LLP,0
2023-10-19,RIIL,GOLDMINE STOCKS PRIVATE LIMITED,0
2023-10-19,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,RIIL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-19,ROTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,RUSHIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,SEAMECLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,SECURCRED,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,SIGIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,TARC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,TRACXN,CRONY VYAPAR PVT LTD,0
2023-10-19,TRACXN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-19,TRU,RAJ RATAN COMMODITIES PRIVATE LIMITED,0
2023-10-19,VERTOZ,SKSE SECURITIES LTD,0
2023-10-19,VSSL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,ABAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,ALEMBICLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,ARROWGREEN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,ASIANTILES,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,BGRENERGY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,BOMDYEING,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,BPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,CELEBRITY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,CUPID,SKSE SECURITIES LTD,0
2023-10-20,DBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,HEMIPROP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,LIBAS,JAI VINAYAK SECURITIES,0
2023-10-20,LIBAS,QE SECURITIES LLP,0
2023-10-20,LIBAS,SPECIFIC COMMODITIES PRIVATE LIMITED,0
2023-10-20,MADHAV,PUNEET MITTAL HUF,0
2023-10-20,MURUDCERA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,NBCC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,ONMOBILE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,PNBGILTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,RADHIKAJWE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,RIIL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-20,RUSHIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,SHAKTIPUMP,AAKRAYA RESEARCH LLP,0
2023-10-20,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,SHAKTIPUMP,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-20,SHRIRAMPPS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-20,STYRENIX,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,ALEMBICLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,APOLLO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,ASIANTILES,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,BBTC,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,BSE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,LIBAS,JAI VINAYAK SECURITIES,0
2023-10-23,MACPOWER,SETU SECURITIES PVT LTD,0
2023-10-23,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,OBCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,PNBGILTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,SEQUENT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,TRACXN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,TRU,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-23,TRU,SKSE SECURITIES LTD,0
2023-10-23,VINEETLAB,BRONZE SECURITIES PVT LTD,0
2023-10-25,ALEMBICLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-25,ASIANTILES,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-25,AVADHSUGAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-25,BAJAJCON,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-25,KKCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-25,LIBAS,JAI VINAYAK SECURITIES,0
2023-10-25,LIBAS,QE SECURITIES LLP,0
2023-10-25,LIBAS,SPECIFIC COMMODITIES PRIVATE LIMITED,0
2023-10-25,MACPOWER,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-25,MACPOWER,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-10-25,MACPOWER,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-25,MACPOWER,QE SECURITIES LLP,0
2023-10-25,NECCLTD,PRRSAAR COMMODITIES PVT LTD,0
2023-10-25,NECCLTD,QE SECURITIES LLP,0
2023-10-25,NGIL,QE SECURITIES LLP,0
2023-10-25,PNBGILTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-25,SEQUENT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-25,UNIVASTU,VEENA RAJESH SHAH,0
2023-10-25,VINEETLAB,BRONZE SECURITIES PVT LTD,0
2023-10-25,WONDERLA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-26,APOLLO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-26,IRMENERGY,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-26,LIBAS,KAPIL TIWARI,0
2023-10-26,PREMIERPOL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-26,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-26,SHIVAMILLS,BRONZE SECURITIES PVT LTD,0
2023-10-26,UNIVASTU,VEENA RAJESH SHAH,0
2023-10-27,CELEBRITY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-27,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-27,CUPID,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-27,CUPID,SKSE SECURITIES LTD,0
2023-10-27,CYBERTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-27,KHADIM,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-27,LIBAS,JAI VINAYAK SECURITIES,0
2023-10-27,LIBAS,QE SECURITIES LLP,0
2023-10-27,RBMINFRA,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-10-27,SOMICONVEY,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-10-27,SOMICONVEY,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-27,STLTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-27,SWANENERGY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-27,UNIVASTU,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-27,UNIVASTU,VEENA RAJESH SHAH,0
2023-10-27,VENUSPIPES,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-30,ANUP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-30,ARROWGREEN,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-30,CHAVDA,SAHASTRAA ADVISORS PRIVATE LIMITED,0
2023-10-30,CHENNPETRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-30,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-30,CUPID,MITHANI INVESTMENT AND TRADING PRIVATE LIMITED,0
2023-10-30,CUPID,SW CAPITAL PRIVATE LIMITED,0
2023-10-30,HBSL,BRONZE SECURITIES PVT LTD,0
2023-10-30,JETFREIGHT,CHAUHAN TRISHUL JITUSINH,0
2023-10-30,JPASSOCIAT,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-30,LIBAS,JAI VINAYAK SECURITIES,0
2023-10-30,LIBAS,QE SECURITIES LLP,0
2023-10-30,LIBAS,SPECIFIC COMMODITIES PRIVATE LIMITED,0
2023-10-30,NGIL,QE SECURITIES LLP,0
2023-10-30,REPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-30,SWANENERGY,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-30,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,APOLLO,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,ARVIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,CDSL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,DCXINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,DENORA,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,DSSL,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,EMKAY,INDRA KIRAN VENTURES,0
2023-10-31,ESFL,CRONY VYAPAR PVT LTD,0
2023-10-31,GSTL,VEENA RAJESH SHAH,0
2023-10-31,HITECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,INOXWIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,LIBAS,JAI VINAYAK SECURITIES,0
2023-10-31,LIBAS,QE SECURITIES LLP,0
2023-10-31,NGIL,QE SECURITIES LLP,0
2023-10-31,SAGARDEEP,DIVYRAJSINH NARENDRASINH SOLANKI,0
2023-10-31,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-31,UNIVASTU,GRAVITON RESEARCH CAPITAL LLP,0
